avg temperature,max temp,min temp,rain,rain type,snow depth,snow type,sun hours,avg wind,max wind,gust,date
"9,7","12,4","8,4","0,6",,ri0,0,"['4,8']","5,4","8,1","13,0",2022-08-01
"9,4","12,3","7,4","0,0",,0,0,"4,8","4,1","8,0","10,8",2022-08-02
"9,3","12,6","7,5","0,0",,0,0,"8,5","3,6","6,1","10,8",2022-08-03
"9,5","13,9","6,4","0,0",,0,0,"9,3","3,3","7,0","10,8",2022-08-04
"10,6","14,9","6,6","0,0",ri,0,0,"13,6","2,2","6,8","8,3",2022-08-05
"11,7","12,2","11,0","0,1",ri,0,0,"3,6","4,6","4,5","18,6",2022-08-06
"10,6","12,2","9,2","0,2",ri,0,0,"3,5","5,5","10,2","13,5",2022-08-07
"10,6","12,9","8,5","5,7",ri,0,0,"0,5","5,5","8,0","14,4",2022-08-08
"11,4","11,7","10,2","5,0",ri,0,0,"0,7","4,3","8,8","13,8",2022-08-09
"9,2","11,2","8,1","1,9",,0,0,"0,0","3,0","9,0","8,5",2022-08-10
"9,7","13,0","8,5","0,0",ri,0,0,"0,4","3,0","4,7","8,1",2022-08-11
"10,2","12,9","8,8","0,8",,0,0,"0,5","1,7","5,2","6,7",2022-08-12
"9,8","13,4","7,8","0,0",,0,0,"5,4","3,0","4,4","10,2",2022-08-13
"10,1","12,4","7,2","0,0",,0,0,"3,0","3,4","5,8","8,2",2022-08-14
"8,8","13,9","6,9","0,0",,0,0,"14,6","2,5","5,2","9,4",2022-08-15
"9,6","12,6","5,2","0,0",ri,0,0,"14,7","5,5","5,2","17,9",2022-08-16
"9,8","13,8","8,5","0,5",ri,0,0,"11,5","2,2","10,6","9,0",2022-08-17
"10,6","13,6","7,3","12,5",ri,0,0,"0,5","3,6","5,0","12,6",2022-08-18
"10,2","12,1","8,2","1,8",ri,0,0,"7,1","6,2","7,3","16,3",2022-08-19
"8,6","12,5","7,3","5,9",,0,0,"5,3","1,7","9,6","6,2",2022-08-20
"9,0","13,9","3,5","0,0",,0,0,"8,3","2,2","4,3","6,5",2022-08-21
"10,7","15,5","8,1","0,0",ri,0,0,"9,6","2,6","3,7","9,8",2022-08-22
"10,7","14,6","7,4","1,4",,0,0,"0,9","2,2","5,2","6,2",2022-08-23
"10,0","13,2","5,0","0,0",,0,0,"14,7","3,6","3,8","10,9",2022-08-24
"10,0","14,0","7,1","0,0",,0,0,"3,2","4,9","6,5","15,5",2022-08-25
"10,0","16,7","6,0","0,0",,0,0,"8,0","2,6","9,4","8,2",2022-08-26
"10,8","13,5","4,4","0,0",,0,0,"13,6","4,9","4,9","11,5",2022-08-27
"11,2","15,4","9,5","0,0",,0,0,"12,0","8,0","6,7","17,2",2022-08-28
"12,7","15,0","10,3","0,0",,0,0,"3,9","6,6","10,4","20,7",2022-08-29
"11,3","12,8","8,9","0,0",,0,['0'],"5,5","5,0","12,4","19,4",2022-08-30
